"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1977"	"1977"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1977"	"1977"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1977"	"1977"			0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	"1978"	"1978"			0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"					1	93032392	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Female"	"F"							2	110323731	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Injury due to legal intervention by firearms"	"E970"	2	1355000	0.1 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1968"	"1968"			2	1355000	0.1 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by firearms"	"E970"	3	1389000	0.2 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1969"	"1969"			3	1389000	0.2 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1970"	"1970"			0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1971"	"1971"			0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by firearms"	"E970"	6	1449000	0.4 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1972"	"1972"			6	1449000	0.4 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1973"	"1973"			0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by firearms"	"E970"	3	1465000	0.2 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1974"	"1974"			3	1465000	0.2 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by firearms"	"E970"	1	1464000	0.1 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1975"	"1975"			1	1464000	0.1 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1976"	"1976"			0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by firearms"	"E970"	1	1418000	0.1 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1977"	"1977"			1	1418000	0.1 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	"1978"	"1978"			0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"					16	15677715	0.1 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by firearms"	"E970"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by explosives"	"E971"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by gas"	"E972"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by blunt object"	"E973"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by other specified means"	"E975"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Injury due to legal intervention by unspecified means"	"E976"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Late effect of injury due to legal intervention"	"E977"	0	0	0.0 (Unreliable)
	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"	"Legal execution"	"E978"	0	0	0.0 (Unreliable)
"Total"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	"1968"	"1968"			0	0	0.0 (Unreliable)
