"country_name","country_code","year","gdp_pc_ppp"
"Lao PDR","LAO",1999,1733.4238314267
"Lebanon","LBN",1999,9667.45789998364
"Liberia","LBR",1999,307.807887809765
"Libya","LBY",1999,17533.44071698
"St. Lucia","LCA",1999,7496.019687431
"Latin America & Caribbean (all income levels)","LCN",1999,8218.66637694987
"Least developed countries: UN classification","LDC",1999,1038.91863676125
"Low income","LIC",1999,940.081705715319
"Sri Lanka","LKA",1999,3624.87087549829
"Lower middle income","LMC",1999,2530.46033603661
"Low & middle income","LMY",1999,3345.29519058242
"Lesotho","LSO",1999,1217.35811496521
"Lithuania","LTU",1999,8015.67442000407
"Luxembourg","LUX",1999,51576.7036848608
"Latvia","LVA",1999,7414.11916744831
"Macao SAR, China","MAC",1999,29839.3716365531
"Morocco","MAR",1999,3420.42372236137
"Moldova","MDA",1999,1758.13623935675
"Madagascar","MDG",1999,1103.4906036787
"Middle East & North Africa (all income levels)","MEA",1999,9628.58747409524
"Mexico","MEX",1999,9610.83265108301
"Marshall Islands","MHL",1999,2152.16150225934
"Middle income","MIC",1999,3705.35964383925
"Macedonia, FYR","MKD",1999,5465.1614262814
"Mali","MLI",1999,980.033564452411
"Malta","MLT",1999,17029.0821680481
"Middle East & North Africa (developing only)","MNA",1999,6608.04261310443
"Mongolia","MNG",1999,3022.90724807613
"Mozambique","MOZ",1999,458.538391380156
"Mauritania","MRT",1999,1909.98870287868
"Mauritius","MUS",1999,8149.11865834389
"Malawi","MWI",1999,496.011508006934
"Malaysia","MYS",1999,11429.0103949993
"North America","NAC",1999,33928.0979416428
"Namibia","NAM",1999,4675.87596176524
"Niger","NER",1999,634.312725068199
"Nigeria","NGA",1999,2139.82363396548
"Nicaragua","NIC",1999,2638.31868998888
"Netherlands","NLD",1999,28791.5530137611
"High income: nonOECD","NOC",1999,13073.1334670261
"Norway","NOR",1999,29800.7435043739
"Nepal","NPL",1999,1175.59044484286
"New Zealand","NZL",1999,20374.1702147085
"High income: OECD","OEC",1999,26174.5067902602
"OECD members","OED",1999,23596.9809892911
"Oman","OMN",1999,33858.0560817299
"Other small states","OSS",1999,4645.82940461953
"Pakistan","PAK",1999,2559.73763298775
"Panama","PAN",1999,7663.56203746182
"Peru","PER",1999,4967.91763344873
"Philippines","PHL",1999,3216.6137119504
"Palau","PLW",1999,10899.478809679
"Papua New Guinea","PNG",1999,1513.67804470196
"Poland","POL",1999,9920.35949517642
"Puerto Rico","PRI",1999,24867.1857927132
"Portugal","PRT",1999,16806.0815665999
"Paraguay","PRY",1999,4884.63925855063
"Pacific island small states","PSS",1999,3486.65992600586
"Qatar","QAT",1999,83668.9377480437
"Romania","ROU",1999,5340.53051881308
"Russian Federation","RUS",1999,5914.28494364972
"Rwanda","RWA",1999,584.338022190146
"South Asia","SAS",1999,1923.44048525157
"Saudi Arabia","SAU",1999,28123.3696330331
"Sudan","SDN",1999,1794.44700824145
"Senegal","SEN",1999,1475.60000285631
"Singapore","SGP",1999,37283.8051615984
"Solomon Islands","SLB",1999,1592.58035217341
"Sierra Leone","SLE",1999,750.531235358161
"El Salvador","SLV",1999,4777.94425992355
"Serbia","SRB",1999,5225.73960404654
"Sub-Saharan Africa (developing only)","SSA",1999,1817.53356202904
"Sub-Saharan Africa (all income levels)","SSF",1999,1822.29557151778
"Small states","SST",1999,5518.61483359692
"Suriname","SUR",1999,7791.31576545761
"Slovak Republic","SVK",1999,10566.4901325933
"Slovenia","SVN",1999,16997.6022564943
"Sweden","SWE",1999,27184.585412362
"Swaziland","SWZ",1999,4505.04131244181
"Seychelles","SYC",1999,14127.7803290335
"Chad","TCD",1999,809.464593633011
"Togo","TGO",1999,1045.69211227091
"Thailand","THA",1999,6690.43812864189
"Tajikistan","TJK",1999,861.113375189945
"Turkmenistan","TKM",1999,3977.48240383725
"Tonga","TON",1999,3472.03204813651
"Trinidad and Tobago","TTO",1999,12972.1026671796
"Tunisia","TUN",1999,5580.49322512565
"Turkey","TUR",1999,8317.98164422013
"Tuvalu","TUV",1999,2409.42564798673
"Tanzania","TZA",1999,1118.21041829848
"Uganda","UGA",1999,808.139138986637
"Ukraine","UKR",1999,3489.85768779151
"Upper middle income","UMC",1999,4840.49501515317
"Uruguay","URY",1999,9979.65945130191
"United States","USA",1999,34620.8428899083
"Uzbekistan","UZB",1999,1878.05566317348
"St. Vincent and the Grenadines","VCT",1999,5911.42735755774
"Venezuela, RB","VEN",1999,11016.86444983
"Vietnam","VNM",1999,1948.87554032815
"Vanuatu","VUT",1999,2107.99849625407
"West Bank and Gaza","PSE",1999,3710.23396905071
"World","WLD",1999,7394.28570880894
"Samoa","WSM",1999,3157.92074762078
"Yemen, Rep.","YEM",1999,3015.94620522124
"South Africa","ZAF",1999,7567.99631196826
"Congo, Dem. Rep.","COD",1999,489.426982054725
"Zambia","ZMB",1999,1686.0025876296
"Zimbabwe","ZWE",1999,2034.36232852489
"Angola","AGO",2000,2684.77463506197
"Albania","ALB",2000,4249.08885750581
"Arab World","ARB",2000,9085.57807227885
"United Arab Emirates","ARE",2000,85641.1689503228
"Armenia","ARM",2000,2313.32032023682
"Antigua and Barbuda","ATG",2000,15312.4895463018
"Australia","AUS",2000,26333.8858273582
"Austria","AUT",2000,29574.1665556106
"Azerbaijan","AZE",2000,3534.31138617121
"Burundi","BDI",2000,573.21474896576
"Belgium","BEL",2000,28218.2472670836
"Benin","BEN",2000,1209.09546892599
"Burkina Faso","BFA",2000,855.680033301474
"Bangladesh","BGD",2000,1272.69964581277
"Bulgaria","BGR",2000,6445.29985335285
"Bahrain","BHR",2000,35717.7363980059
"Bahamas, The","BHS",2000,20510.9175388133
"Bosnia and Herzegovina","BIH",2000,4352.64160090076
"Belarus","BLR",2000,5785.84517318928
"Belize","BLZ",2000,5719.0575452532
"Bermuda","BMU",2000,40535.0045512244
"Bolivia","BOL",2000,3432.04805602716
"Brazil","BRA",2000,8730.65623681013
"Barbados","BRB",2000,11662.800619151
"Brunei Darussalam","BRN",2000,59030.6888007135
"Bhutan","BTN",2000,2849.97827388781
"Botswana","BWA",2000,8143.75629031091
"Central African Republic","CAF",2000,555.455722337808
"Canada","CAN",2000,29075.9454241459
"Central Europe and the Baltics","CEB",2000,9999.8042168945
"Switzerland","CHE",2000,34509.2886428683
"Chile","CHL",2000,9667.90264204574
"China","CHN",2000,2860.83441241671
"Cote d'Ivoire","CIV",2000,2416.89231506361
"Cameroon","CMR",2000,1905.36138342167
"Congo, Rep.","COG",2000,3664.12448314814
"Colombia","COL",2000,6668.8138127899
"Comoros","COM",2000,1064.40859213295
"Cabo Verde","CPV",2000,2989.42158044154
"Costa Rica","CRI",2000,7581.24259047848
"Caribbean small states","CSS",2000,8238.30697976991
"Cuba","CUB",2000,8841.25471651836
"Cyprus","CYP",2000,19448.6974665969
"Czech Republic","CZE",2000,16286.8209502626
"Germany","DEU",2000,26600.1145421289
"Djibouti","DJI",2000,1647.4866096627
"Dominica","DMA",2000,6413.06008370939
"Denmark","DNK",2000,29566.1862400184
"Dominican Republic","DOM",2000,6311.7280168541
"Algeria","DZA",2000,7835.48256580733
"East Asia & Pacific (developing only)","EAP",2000,3192.31830067869
"East Asia & Pacific (all income levels)","EAS",2000,5558.96177328272
"Europe & Central Asia (developing only)","ECA",2000,5792.07259245627
"Europe & Central Asia (all income levels)","ECS",2000,15789.4627909551
"Ecuador","ECU",2000,5900.22825251571
"Egypt, Arab Rep.","EGY",2000,6191.79608086989
"Euro area","EMU",2000,25047.9506715124
"Eritrea","ERI",2000,1146.27886134787
"Spain","ESP",2000,21875.3907179869
"Estonia","EST",2000,9709.1694081397
"Ethiopia","ETH",2000,493.842411911616
"European Union","EUU",2000,22536.5857792638
"Fragile and conflict affected situations","FCS",2000,2405.47333674889
"Finland","FIN",2000,26472.8317600208
"Fiji","FJI",2000,5107.64800676618
"France","FRA",2000,25979.7322447537
"Micronesia, Fed. Sts.","FSM",2000,2510.49253451859
"Gabon","GAB",2000,13822.1525667436
"United Kingdom","GBR",2000,27339.9928390392
"Georgia","GEO",2000,2590.82564239505
"Ghana","GHA",2000,1775.1582411222
"Guinea","GIN",2000,902.723287810168
"Gambia, The","GMB",2000,1239.8498910268
"Guinea-Bissau","GNB",2000,1053.91489139481
"Equatorial Guinea","GNQ",2000,9336.36235544999
"Greece","GRC",2000,19158.7948955471
"Grenada","GRD",2000,7649.93119544605
"Guatemala","GTM",2000,5003.58320916961
"Guyana","GUY",2000,4019.7335269083
"High income","HIC",2000,25196.38727027
"Hong Kong SAR, China","HKG",2000,26969.8406154237
"Honduras","HND",2000,2760.41864403162
"Heavily indebted poor countries (HIPC)","HPC",2000,1138.08106770282
"Croatia","HRV",2000,11057.3604167856
"Haiti","HTI",2000,1374.11711541977
"Hungary","HUN",2000,12073.3639513757
"Indonesia","IDN",2000,4400.61593502552
"India","IND",2000,2019.99102197978
"Ireland","IRL",2000,29466.8468776335
"Iran, Islamic Rep.","IRN",2000,8476.23869512819
"Iraq","IRQ",2000,9324.71585621436
"Iceland","ISL",2000,29684.9551951673
"Israel","ISR",2000,24712.3663121619
"Italy","ITA",2000,26657.9214653596
"Jamaica","JAM",2000,6451.06795013208
"Jordan","JOR",2000,6099.1168305877
"Japan","JPN",2000,25938.1952140236
"Kazakhstan","KAZ",2000,7693.24440136114
"Kenya","KEN",2000,1698.7196475262
"Kyrgyz Republic","KGZ",2000,1644.30370983581
"Cambodia","KHM",2000,1084.32777384245
"Kiribati","KIR",2000,1430.19511297219
"St. Kitts and Nevis","KNA",2000,15128.3196362087
"Korea, Rep.","KOR",2000,18091.485461434
"Kosovo","",2000,3701.5472070676
"Kuwait","KWT",2000,59307.6815950779
"Latin America & Caribbean (developing only)","LAC",2000,8379.04146033395
"Lao PDR","LAO",2000,1844.36673698064
"Lebanon","LBN",2000,9777.04510230651
"Liberia","LBR",2000,375.17884542114
"Libya","LBY",2000,18297.5420298228
"St. Lucia","LCA",2000,7910.11034892156
"Latin America & Caribbean (all income levels)","LCN",2000,8608.48546058074
"Least developed countries: UN classification","LDC",2000,1083.51070005894
"Low income","LIC",2000,971.647880709062
"Sri Lanka","LKA",2000,3920.4820757628
"Lower middle income","LMC",2000,2654.39363761746
"Low & middle income","LMY",2000,3551.11158044036
"Lesotho","LSO",2000,1297.39217306434
"Lithuania","LTU",2000,8618.50285193132
"Luxembourg","LUX",2000,56416.8887643134
"Latvia","LVA",2000,8061.20407879769
"Macao SAR, China","MAC",2000,31776.7200198876
"Morocco","MAR",2000,3510.98743234654
"Moldova","MDA",2000,1839.71103302896
"Madagascar","MDG",2000,1146.17203364168
"Middle East & North Africa (all income levels)","MEA",2000,10155.3358959284
"Mexico","MEX",2000,10212.7343321719
"Marshall Islands","MHL",2000,2327.08610011299
"Middle income","MIC",2000,3940.54501507076
"Macedonia, FYR","MKD",2000,5820.79169211006
"Mali","MLI",2000,1005.88980266617
"Malta","MLT",2000,19050.8553597481
"Middle East & North Africa (developing only)","MNA",2000,6896.35266024186
"Montenegro","MNE",2000,6547.5091409285
"Mongolia","MNG",2000,3099.49316268766
"Mozambique","MOZ",2000,461.719164407492
"Mauritania","MRT",2000,1930.6330131653
"Mauritius","MUS",2000,8998.36532526532
"Malawi","MWI",2000,501.258352632336
"Malaysia","MYS",2000,12439.9981321145
"North America","NAC",2000,35725.8174901102
"Namibia","NAM",2000,4843.06156158086
"Niger","NER",2000,616.721029171099
"Nigeria","NGA",2000,2247.87366003434
"Nicaragua","NIC",2000,2765.16672884916
"Netherlands","NLD",2000,31581.5554114663
"High income: nonOECD","NOC",2000,14405.6464081822
"Norway","NOR",2000,36149.1007186404
"Nepal","NPL",2000,1249.72530467563
"New Zealand","NZL",2000,21316.9672757106
"High income: OECD","OEC",2000,27787.1238929677
"OECD members","OED",2000,25061.3371136772
"Oman","OMN",2000,36163.2220913205
"Other small states","OSS",2000,4839.00100547206
"Pakistan","PAK",2000,2667.90837656168
"Panama","PAN",2000,7889.9800281619
"Peru","PER",2000,5140.06914119395
"Philippines","PHL",2000,3362.78335490625
"Palau","PLW",2000,11168.0274635037
"Papua New Guinea","PNG",2000,1470.74962452179
"Poland","POL",2000,10599.694744707
"Puerto Rico","PRI",2000,25747.3800437434
"Portugal","PRT",2000,17852.1453836301
"Paraguay","PRY",2000,4780.08817543563
"Pacific island small states","PSS",2000,3495.09990828399
"Qatar","QAT",2000,89092.4758091486
"Romania","ROU",2000,5707.34210166169
"Russian Federation","RUS",2000,6825.39588337191
"Rwanda","RWA",2000,605.53834042504
"South Asia","SAS",2000,2012.42386753432
"Saudi Arabia","SAU",2000,29379.2245843486
"Sudan","SDN",2000,1898.73442475375
"Senegal","SEN",2000,1518.93662753323
"Singapore","SGP",2000,40813.1758934861
"Solomon Islands","SLB",2000,1359.18284761978
"Sierra Leone","SLE",2000,797.089038526233
"El Salvador","SLV",2000,4966.92929482013
"Serbia","SRB",2000,5778.00619856663
"Sub-Saharan Africa (developing only)","SSA",2000,1873.97487289278
"Sub-Saharan Africa (all income levels)","SSF",2000,1879.78594740987
"Small states","SST",2000,5742.40475044643
"Sao Tome and Principe","STP",2000,1709.37464176546
"Suriname","SUR",2000,7853.32027932629
"Slovak Republic","SVK",2000,11159.5902065085
"Slovenia","SVN",2000,17882.3880414684
"Sweden","SWE",2000,29384.5369567219
"Swaziland","SWZ",2000,4620.22739699118
"Seychelles","SYC",2000,14538.2697931734
"Chad","TCD",2000,791.147997984496
"Togo","TGO",2000,1034.14816622245
"Thailand","THA",2000,7085.17453873416
"Tajikistan","TJK",2000,939.736111878166
"Turkmenistan","TKM",2000,4241.0771087969
"Timor-Leste","TLS",2000,1047.59023416432
"Tonga","TON",2000,3651.91925025365
"Trinidad and Tobago","TTO",2000,14046.1027547753
"Tunisia","TUN",2000,5916.08155119421
"Turkey","TUR",2000,9333.10853764213
"Tuvalu","TUV",2000,2428.76778059309
"Tanzania","TZA",2000,1170.66454060576
"Uganda","UGA",2000,825.563992854849
"Ukraine","UKR",2000,3818.24184508932
"Upper middle income","UMC",2000,5190.46491050764
"Uruguay","URY",2000,9974.10250406732
"United States","USA",2000,36449.9295407566
"Uzbekistan","UZB",2000,1966.45693812781
"St. Vincent and the Grenadines","VCT",2000,5995.01262538117
"Venezuela, RB","VEN",2000,11462.0125848699
"Vietnam","VNM",2000,2100.23252146788
"Vanuatu","VUT",2000,2237.92192618688
"West Bank and Gaza","PSE",2000,3333.54542838196
"World","WLD",2000,7836.84042660423
"Samoa","WSM",2000,3436.44323266225
"Yemen, Rep.","YEM",2000,3184.35149158172
"South Africa","ZAF",2000,7868.26707487875
"Congo, Dem. Rep.","COD",2000,455.465737038987
"Zambia","ZMB",2000,1745.20345680069
"Zimbabwe","ZWE",2000,1997.89506420421
"Angola","AGO",2001,2770.24008509718
"Albania","ALB",2001,4693.91464411645
"Arab World","ARB",2001,9320.0917131626
"United Arab Emirates","ARE",2001,85818.2710064805
"Armenia","ARM",2001,2605.78615827305
"Antigua and Barbuda","ATG",2001,14906.7855787062
"Australia","AUS",2001,27386.2180850096
"Austria","AUT",2001,29849.3743292163
"Azerbaijan","AZE",2001,3942.00897193678
"Burundi","BDI",2001,583.879574035726
"Belgium","BEL",2001,29136.4319171026
"Benin","BEN",2001,1272.59898979261
"Burkina Faso","BFA",2001,906.635974151081
"Bangladesh","BGD",2001,1346.4720982193
"Bulgaria","BGR",2001,6975.8505840403
"Bahrain","BHR",2001,35806.3700054718
"Bahamas, The","BHS",2001,21156.1134219471
"Bosnia and Herzegovina","BIH",2001,4593.7495692384
"Belarus","BLR",2001,6245.30484997231
"Belize","BLZ",2001,5977.04397558851
"Bermuda","BMU",2001,43975.2456863238
"Bolivia","BOL",2001,3497.75933114847
"Brazil","BRA",2001,8920.97740230162
"Barbados","BRB",2001,11576.2993083071
"Brunei Darussalam","BRN",2001,60694.0807635143
"Bhutan","BTN",2001,3064.22007637161
"Botswana","BWA",2001,8219.11532048304
"Central African Republic","CAF",2001,582.939365802199
"Canada","CAN",2001,29936.9334000574
"Central Europe and the Baltics","CEB",2001,10788.8917579211
"Switzerland","CHE",2001,35372.6305452726
"Chile","CHL",2001,10065.755130967
"China","CHN",2001,3145.92012914273
"Cote d'Ivoire","CIV",2001,2427.93726649601
"Cameroon","CMR",2001,1984.06914891984
"Congo, Rep.","COG",2001,3793.68649873144
"Colombia","COL",2001,6822.16952883343
"Comoros","COM",2001,1186.93748165234
"Cabo Verde","CPV",2001,3067.59202394606
"Costa Rica","CRI",2001,7673.5277019379
"Caribbean small states","CSS",2001,8553.81392566609
"Cuba","CUB",2001,9299.4339972133
"Cyprus","CYP",2001,20942.1216961009
"Czech Republic","CZE",2001,17646.017309915
"Germany","DEU",2001,27679.7478800403
"Djibouti","DJI",2001,1694.09677058949
"Dominica","DMA",2001,6591.9428744333
"Denmark","DNK",2001,30239.8737151692
"Dominican Republic","DOM",2001,6470.78085934733
"Algeria","DZA",2001,8271.25256935972
"East Asia & Pacific (developing only)","EAP",2001,3439.53225568122
"East Asia & Pacific (all income levels)","EAS",2001,5845.98480844518
"Europe & Central Asia (developing only)","ECA",2001,6053.97656611645
"Europe & Central Asia (all income levels)","ECS",2001,16604.9023631847
"Ecuador","ECU",2001,6155.23954283557
"Egypt, Arab Rep.","EGY",2001,6452.53108914018
"Euro area","EMU",2001,26309.6499991308
"Eritrea","ERI",2001,1224.59144463659
"Spain","ESP",2001,23213.2763516814
"Estonia","EST",2001,10526.4377669136
"Ethiopia","ETH",2001,531.461429058856
"European Union","EUU",2001,23714.4077037465
"Fragile and conflict affected situations","FCS",2001,2452.18805636598
"Finland","FIN",2001,27535.2944725082
"Fiji","FJI",2001,5308.48348274762
"France","FRA",2001,27421.7214638407
"Micronesia, Fed. Sts.","FSM",2001,2618.86788096018
"Gabon","GAB",2001,14095.8649678343
"United Kingdom","GBR",2001,28686.0959699857
"Georgia","GEO",2001,2797.36349105066
"Ghana","GHA",2001,1842.37259555936
"Guinea","GIN",2001,941.003928914955
"Gambia, The","GMB",2001,1301.56970660654
"Guinea-Bissau","GNB",2001,1077.44988450071
"Equatorial Guinea","GNQ",2001,15122.1480097267
"Greece","GRC",2001,20696.0736385331
"Grenada","GRD",2001,7648.56514687495
"Guatemala","GTM",2001,5111.53705590702
"Guyana","GUY",2001,4185.87091058625
"High income","HIC",2001,26111.652373261
"Hong Kong SAR, China","HKG",2001,27535.1031897872
"Honduras","HND",2001,2841.17333586011
"Heavily indebted poor countries (HIPC)","HPC",2001,1182.88471420536
"Croatia","HRV",2001,11790.2858697842
"Haiti","HTI",2001,1368.10859842874
"Hungary","HUN",2001,13611.9481552861
"Indonesia","IDN",2001,4598.10614957627
"India","IND",2001,2130.42072070348
"Ireland","IRL",2001,31585.0418507919
"Iran, Islamic Rep.","IRN",2001,8860.170498671
"Iraq","IRQ",2001,9472.12033207281
"Iceland","ISL",2001,31336.3383851524
"Israel","ISR",2001,24714.0675541525
"Italy","ITA",2001,28251.2854250027
"Jamaica","JAM",2001,6645.23586682595
"Jordan","JOR",2001,6406.58525498822
"Japan","JPN",2001,26559.5418541338
"Kazakhstan","KAZ",2001,8945.89642019373
"Kenya","KEN",2001,1755.86171787116
"Kyrgyz Republic","KGZ",2001,1754.52055333949
"Cambodia","KHM",2001,1174.18424774905
"Kiribati","KIR",2001,1447.30303608681
"St. Kitts and Nevis","KNA",2001,16007.9475845065
"Korea, Rep.","KOR",2001,19198.4972690278
"Kosovo","",2001,4803.77851191718
"Kuwait","KWT",2001,58806.2291483416
"Latin America & Caribbean (developing only)","LAC",2001,8477.70851792979
"Lao PDR","LAO",2001,1965.0012167333
"Lebanon","LBN",2001,10016.6618845804
"Liberia","LBR",2001,451.824164230454
"Libya","LBY",2001,17628.6013433932
"St. Lucia","LCA",2001,7707.22999825753
"Latin America & Caribbean (all income levels)","LCN",2001,8736.57697652035
"Least developed countries: UN classification","LDC",2001,1142.29530870035
"Low income","LIC",2001,1019.88088444498
"Sri Lanka","LKA",2001,4011.86005823492
